,Application,variable,Perf_node01_power_energy_pkg_,a,Perf_node01_power_energy_ram_,b,Perf_node01_power_energy_total_,c
6997,SP,127,3,1,3,1,3,1
6998,SP,3,1,3,1,3,1,3
6999,SP,0,2,1,1,1,1,1
7000,SP,0,0,2,1,1,1,1
7001,SP,127,3,0,3,1,3,1
7002,SP,0,1,3,1,3,1,3
7003,SP,127,2,1,2,1,2,1
7004,SP,127,2,2,2,2,2,2
7005,SP,0,1,2,1,2,1,2
7006,SP,127,2,1,2,1,2,1
7007,SP,0,1,2,1,2,1,2
7008,SP,103,2,1,2,1,2,1
7009,SP,0,1,2,1,2,1,2
7010,SP,127,2,1,2,1,2,1
7011,SP,127,2,2,2,2,2,2
7012,SP,0,1,2,1,2,1,2
7013,SP,126,2,1,2,1,2,1
7014,SP,0,0,2,1,2,1,2
7015,SP,126,2,0,2,1,2,1
7016,SP,127,1,2,1,2,1,2
7017,SP,112,2,1,2,1,2,1
7018,SP,127,2,2,2,2,2,2
7019,SP,0,1,2,1,2,1,2
7020,SP,127,2,1,2,1,2,1
7021,SP,31,1,2,1,2,1,2
7022,SP,127,2,1,2,1,2,1
7023,SP,127,2,2,2,2,2,2
7024,SP,0,1,2,1,2,1,2
7025,SP,127,2,1,2,1,2,1
7026,SP,0,0,2,0,2,0,2
7027,SP,127,3,0,3,0,3,0
7028,SP,7,1,3,1,3,1,3
7029,SP,120,2,1,2,1,2,1
7030,SP,127,2,2,2,2,2,2
7031,SP,1,1,2,1,2,1,2
7032,SP,96,2,1,2,1,2,1
7033,SP,1,1,2,1,2,1,2
7034,SP,112,2,1,2,1,2,1
7035,SP,15,1,2,1,2,1,2
7036,SP,120,2,1,2,1,2,1
7037,SP,127,2,2,2,2,2,2
7038,SP,0,1,2,1,2,1,2
7039,SP,98,2,1,2,1,2,1
7040,SP,1,1,2,1,2,1,2
7041,SP,112,2,1,2,1,2,1
7042,SP,31,1,2,1,2,1,2
7043,SP,0,1,1,2,1,1,1
7044,SP,127,2,1,2,2,2,1
7045,SP,0,1,2,1,2,1,2
7046,SP,127,2,1,2,1,2,1
7047,SP,0,1,2,1,2,1,2
7048,SP,127,2,1,2,1,2,1
7049,SP,127,2,2,2,2,2,2
7050,SP,0,1,2,1,2,1,2
7051,SP,127,2,1,2,1,2,1
7052,SP,0,1,2,0,2,0,2
7053,SP,127,2,1,3,0,2,0
7054,SP,1,1,2,1,3,1,2
7055,SP,126,2,1,2,1,2,1
7056,SP,127,2,2,2,2,2,2
7057,SP,0,1,2,1,2,1,2
7058,SP,126,2,1,2,1,2,1
7059,SP,0,1,2,1,2,1,2
7060,SP,126,2,1,2,1,2,1
7061,SP,7,1,2,1,2,1,2
7062,SP,126,2,1,2,1,2,1
7063,SP,127,2,2,2,2,2,2
7064,SP,0,1,2,1,2,1,2
7065,SP,118,2,1,2,1,2,1
7066,SP,15,1,2,1,2,1,2
7067,SP,96,2,1,2,1,2,1
7068,SP,31,1,2,2,2,1,2
7069,SP,96,2,1,2,2,2,1
7070,SP,127,2,2,2,2,2,2
7071,SP,0,1,2,1,2,1,2
7072,SP,126,2,1,2,1,2,1
7073,SP,31,1,2,1,2,1,2
7074,SP,96,2,1,2,1,2,1
7075,SP,127,2,2,2,2,2,2
7076,SP,0,1,2,1,2,1,2
7077,SP,127,2,1,2,1,2,1
7078,SP,0,1,2,0,2,1,2
7079,SP,127,2,1,3,0,2,1
7080,SP,0,1,2,1,3,1,2
7081,SP,127,2,1,2,1,2,1
7082,SP,127,2,2,2,2,2,2
7083,SP,0,1,2,1,2,1,2
7084,SP,127,2,1,2,1,2,1
7085,SP,0,0,2,0,2,0,2
7086,SP,127,2,0,2,0,2,0
7087,SP,0,1,2,1,2,1,2
7088,SP,127,2,1,2,1,2,1
7089,SP,127,2,2,2,2,2,2
7090,SP,0,1,2,1,2,1,2
7091,SP,127,2,1,2,1,2,1
7092,SP,0,0,2,0,2,0,2
7093,SP,126,3,0,2,0,3,0
7094,SP,95,1,3,1,2,1,3
7095,SP,112,2,1,2,1,2,1
7096,SP,127,2,2,2,2,2,2
7097,SP,0,1,2,1,2,1,2
7098,SP,127,2,1,2,1,2,1
7099,SP,127,2,2,2,2,2,2
7100,SP,1,1,2,1,2,1,2
7101,SP,127,2,1,2,1,2,1
7102,SP,0,1,2,1,2,1,2
7103,SP,127,2,1,2,1,2,1
7104,SP,0,0,2,0,2,0,2
7105,SP,127,3,0,3,0,3,0
7106,SP,15,1,3,1,3,1,3
7107,SP,126,2,1,2,1,2,1
7108,SP,127,2,2,2,2,2,2
7109,SP,0,1,2,1,2,1,2
7110,SP,118,2,1,2,1,2,1
7111,SP,15,1,2,1,2,1,2
7112,SP,96,2,1,2,1,2,1
7113,SP,127,2,2,2,2,2,2
7114,SP,0,1,2,1,2,1,2
7115,SP,127,2,1,2,1,2,1
7116,SP,1,0,2,0,2,0,2
7117,SP,124,2,0,2,0,2,0
7118,SP,127,2,2,2,2,2,2
7119,SP,1,1,2,1,2,1,2
7120,SP,127,2,1,2,1,2,1
7121,SP,0,1,2,1,2,1,2
7122,SP,127,2,1,2,1,2,1
7123,SP,0,0,2,0,2,0,2
7124,SP,127,3,0,3,0,3,0
7125,SP,127,1,3,2,3,2,3
7126,SP,127,2,1,1,2,2,2
7127,SP,127,2,2,2,1,2,2
7128,SP,0,1,2,1,2,1,2
7129,SP,126,2,1,2,1,2,1
7130,SP,0,1,2,0,2,1,2
7131,SP,126,2,1,3,0,3,1
7132,SP,31,1,2,1,3,1,3
7133,SP,0,1,1,1,1,1,1
7134,SP,127,2,1,1,1,2,1
7135,SP,0,1,2,1,1,1,2
7136,SP,127,2,1,2,1,2,1
7137,SP,94,1,2,1,2,1,2
7138,SP,63,1,1,2,1,2,1
7139,SP,127,2,1,2,2,2,2
7140,SP,0,1,2,1,2,1,2
7141,SP,127,2,1,2,1,2,1
7142,SP,0,1,2,1,2,1,2
7143,SP,103,2,1,1,1,2,1
7144,SP,0,1,2,1,1,1,2
7145,SP,127,2,1,2,1,2,1
7146,SP,127,2,2,2,2,2,2
7147,SP,0,1,2,1,2,1,2
7148,SP,127,2,1,2,1,2,1
7149,SP,0,0,2,0,2,0,2
7150,SP,126,3,0,3,0,3,0
7151,SP,31,1,3,1,3,1,3
7152,SP,96,2,1,2,1,2,1
7153,SP,127,2,2,2,2,2,2
7154,SP,0,0,2,0,2,0,2
7155,SP,127,3,0,3,0,3,0
7156,SP,0,1,3,1,3,1,3
7157,SP,127,2,1,2,1,2,1
7158,SP,127,2,2,2,2,2,2
7159,SP,0,1,2,1,2,1,2
7160,SP,126,2,1,2,1,2,1
7161,SP,3,1,2,1,2,1,2
7162,SP,112,2,1,2,1,2,1
7163,SP,127,2,2,2,2,2,2
7164,SP,0,1,2,1,2,1,2
7165,SP,127,2,1,2,1,2,1
7166,SP,0,0,2,0,2,0,2
7167,SP,127,3,0,3,0,3,0
7168,SP,0,1,3,1,3,1,3
7169,SP,127,2,1,2,1,2,1
7170,SP,127,2,2,2,2,2,2
7171,SP,1,1,2,1,2,1,2
7172,SP,96,2,1,2,1,2,1
7173,SP,3,1,2,1,2,1,2
7174,SP,112,2,1,2,1,2,1
7175,SP,95,1,2,1,2,1,2
7176,SP,0,1,1,1,1,1,1
7177,SP,127,2,1,2,1,2,1
7178,SP,0,0,2,0,2,0,2
7179,SP,127,3,0,3,0,3,0
7180,SP,7,1,3,1,3,1,3
7181,SP,126,2,1,2,1,2,1
7182,SP,127,2,2,2,2,2,2
7183,SP,0,1,2,1,2,1,2
7184,SP,102,2,1,1,1,2,1
7185,SP,1,1,2,1,1,1,2
7186,SP,112,2,1,2,1,2,1
7187,SP,127,1,2,2,2,1,2
7188,SP,0,1,1,1,2,1,1
7189,SP,127,2,1,2,1,2,1
7190,SP,0,1,2,1,2,1,2
7191,SP,127,2,1,2,1,2,1
7192,SP,0,1,2,1,2,1,2
7193,SP,127,2,1,2,1,2,1
7194,SP,127,2,2,2,2,2,2
7195,SP,0,1,2,1,2,1,2
7196,SP,126,2,1,2,1,2,1
7197,SP,0,0,2,0,2,0,2
7198,SP,126,3,0,3,0,3,0
7199,SP,31,1,3,1,3,1,3
7200,SP,96,2,1,1,1,2,1
7201,SP,127,2,2,2,1,2,2
7202,SP,0,0,2,0,2,0,2
7203,SP,127,3,0,3,0,3,0
7204,SP,7,1,3,1,3,1,3
7205,SP,127,2,1,2,1,2,1
7206,SP,127,2,2,2,2,2,2
7207,SP,0,1,2,1,2,1,2
7208,SP,126,2,1,2,1,2,1
7209,SP,0,0,2,1,2,1,2
7210,SP,126,2,0,2,1,2,1
7211,SP,7,1,2,1,2,1,2
7212,SP,96,2,1,2,1,2,1
7213,SP,127,2,2,2,2,2,2
7214,SP,0,1,2,1,2,1,2
7215,SP,114,2,1,2,1,2,1
7216,SP,127,2,2,2,2,2,2
7217,SP,0,1,2,1,2,1,2
7218,SP,127,2,1,2,1,2,1
7219,SP,0,1,2,1,2,1,2
7220,SP,127,2,1,2,1,2,1
7221,SP,1,1,2,1,2,1,2
7222,SP,96,2,1,2,1,2,1
7223,SP,0,1,2,1,2,1,2
7224,SP,120,2,1,2,1,2,1
7225,SP,63,1,2,1,2,1,2
7226,SP,96,1,1,2,1,2,1
7227,SP,127,2,1,2,2,2,2
7228,SP,0,1,2,1,2,1,2
7229,SP,127,2,1,2,1,2,1
7230,SP,1,1,2,1,2,1,2
7231,SP,96,2,1,2,1,2,1
7232,SP,127,2,2,2,2,2,2
7233,SP,0,1,2,1,2,1,2
7234,SP,127,2,1,2,1,2,1
7235,SP,0,0,2,0,2,0,2
7236,SP,127,3,0,3,0,3,0
7237,SP,13,1,3,1,3,1,3
7238,SP,63,2,1,1,1,2,1
7239,SP,127,2,2,3,1,2,2
7240,SP,0,0,2,0,3,0,2
7241,SP,126,2,0,2,0,2,0
7242,SP,0,0,2,1,2,0,2
7243,SP,126,3,0,3,1,3,0
7244,SP,31,1,3,1,3,1,3
7245,SP,96,2,1,2,1,2,1
7246,SP,127,2,2,2,2,2,2
7247,SP,0,1,2,1,2,1,2
7248,SP,96,2,1,2,1,2,1
7249,SP,31,1,2,1,2,1,2
7250,SP,96,2,1,2,1,2,1
7251,SP,31,1,2,1,2,1,2
7252,SP,0,1,1,1,1,1,1
7253,SP,127,2,1,3,1,2,1
7254,SP,1,0,2,0,3,0,2
7255,SP,126,2,0,2,0,2,0
7256,SP,0,1,2,1,2,1,2
7257,SP,127,2,1,2,1,2,1
7258,SP,127,2,2,2,2,2,2
7259,SP,0,1,2,1,2,1,2
7260,SP,127,3,1,3,1,3,1
7261,SP,0,0,3,0,3,0,3
7262,SP,127,3,0,3,0,3,0
7263,SP,7,1,3,1,3,1,3
7264,SP,124,2,1,2,1,2,1
7265,SP,127,2,2,2,2,2,2
7266,SP,0,1,2,1,2,1,2
7267,SP,127,2,1,2,1,2,1
7268,SP,0,0,2,0,2,0,2
7269,SP,120,2,0,3,0,2,0
7270,SP,31,1,2,1,3,1,2
7271,SP,0,1,1,2,1,1,1
7272,SP,127,2,1,2,2,2,1
7273,SP,0,0,2,0,2,0,2
7274,SP,126,2,0,2,0,2,0
7275,SP,127,2,2,2,2,2,2
7276,SP,31,1,2,1,2,1,2
7277,SP,126,2,1,2,1,2,1
7278,SP,0,1,2,1,2,1,2
7279,SP,127,2,1,2,1,2,1
7280,SP,0,0,2,1,2,0,2
7281,SP,127,2,0,2,1,2,0
7282,SP,0,1,2,1,2,1,2
7283,SP,127,2,1,2,1,2,1
7284,SP,127,2,2,2,2,2,2
7285,SP,0,1,2,1,2,1,2
7286,SP,64,2,1,2,1,2,1
7287,SP,0,0,2,0,2,0,2
7288,SP,126,3,0,3,0,3,0
7289,SP,127,1,3,1,3,1,3
7290,SP,0,1,1,1,1,1,1
7291,SP,127,3,1,3,1,3,1
7292,SP,0,0,3,0,3,0,3
7293,SP,127,3,0,3,0,3,0
7294,SP,3,1,3,1,3,1,3
7295,SP,127,2,1,2,1,2,1
7296,SP,127,3,2,2,2,3,2
7297,SP,0,0,3,1,2,0,3
7298,SP,127,2,0,2,1,2,0
7299,SP,0,1,2,1,2,1,2
7300,SP,103,2,1,2,1,2,1
7301,SP,0,1,2,1,2,1,2
7302,SP,127,2,1,2,1,2,1
7303,SP,127,2,2,2,2,2,2
7304,SP,0,1,2,1,2,1,2
7305,SP,103,2,1,2,1,2,1
7306,SP,0,1,2,1,2,1,2
7307,SP,126,2,1,2,1,2,1
7308,SP,3,1,2,1,2,1,2
7309,SP,96,2,1,2,1,2,1
7310,SP,95,1,2,1,2,1,2
7311,SP,0,1,1,1,1,1,1
7312,SP,127,2,1,2,1,2,1
7313,SP,0,0,2,0,2,0,2
7314,SP,127,3,0,3,0,3,0
7315,SP,1,1,3,1,3,1,3
7316,SP,127,2,1,3,1,2,1
7317,SP,127,2,2,2,3,2,2
7318,SP,0,1,2,1,2,1,2
7319,SP,126,2,1,2,1,2,1
7320,SP,1,0,2,0,2,0,2
7321,SP,112,2,0,2,0,2,0
7322,SP,31,1,2,1,2,1,2
7323,SP,96,2,1,2,1,2,1
7324,SP,127,2,2,2,2,2,2
7325,SP,0,1,2,1,2,1,2
7326,SP,127,2,1,2,1,2,1
7327,SP,0,1,2,1,2,1,2
7328,SP,127,2,1,2,1,2,1
7329,SP,127,2,2,2,2,2,2
7330,SP,0,1,2,1,2,1,2
7331,SP,127,2,1,2,1,2,1
7332,SP,0,0,2,0,2,0,2
7333,SP,127,3,0,3,0,3,0
7334,SP,15,1,3,1,3,1,3
7335,SP,126,2,1,2,1,2,1
7336,SP,127,2,2,2,2,2,2
7337,SP,1,1,2,1,2,1,2
7338,SP,126,2,1,2,1,2,1
7339,SP,7,1,2,1,2,1,2
7340,SP,96,2,1,2,1,2,1
7341,SP,127,2,2,2,2,2,2
7342,SP,0,1,2,1,2,1,2
7343,SP,127,2,1,2,1,2,1
7344,SP,0,0,2,0,2,0,2
7345,SP,127,3,0,3,0,3,0
7346,SP,7,1,3,1,3,1,3
7347,SP,126,2,1,2,1,2,1
7348,SP,127,2,2,2,2,2,2
7349,SP,15,1,2,1,2,1,2
7350,SP,64,1,1,1,1,1,1
7351,SP,0,1,1,1,1,1,1
7352,SP,126,2,1,2,1,2,1
7353,SP,1,1,2,1,2,1,2
7354,SP,126,2,1,2,1,2,1
7355,SP,127,2,2,2,2,2,2
7356,SP,0,0,2,1,2,1,2
7357,SP,126,2,0,2,1,2,1
7358,SP,3,1,2,1,2,1,2
7359,SP,96,2,1,2,1,2,1
7360,SP,15,1,2,1,2,1,2
7361,SP,112,2,1,2,1,2,1
7362,SP,127,2,2,2,2,2,2
7363,SP,0,1,2,0,2,1,2
7364,SP,126,2,1,3,0,3,1
7365,SP,31,1,2,1,3,1,3
7366,SP,0,1,1,1,1,1,1
7367,SP,127,2,1,2,1,2,1
7368,SP,96,2,2,2,2,2,2
7369,SP,127,2,2,2,2,2,2
7370,SP,0,1,2,1,2,1,2
7371,SP,103,2,1,2,1,2,1
7372,SP,0,1,2,1,2,1,2
7373,SP,127,2,1,2,1,2,1
7374,SP,127,2,2,2,2,2,2
7375,SP,0,1,2,1,2,1,2
7376,SP,127,2,1,2,1,2,1
7377,SP,0,1,2,1,2,1,2
7378,SP,127,2,1,2,1,2,1
7379,SP,0,1,2,1,2,1,2
7380,SP,127,2,1,2,1,2,1
7381,SP,127,2,2,2,2,2,2
7382,SP,0,1,2,1,2,1,2
7383,SP,63,2,1,1,1,2,1
7384,SP,0,0,2,0,1,0,2
7385,SP,127,3,0,3,0,3,0
7386,SP,1,1,3,1,3,1,3
7387,SP,127,2,1,2,1,2,1
7388,SP,127,2,2,2,2,2,2
7389,SP,1,1,2,1,2,1,2
7390,SP,126,2,1,2,1,2,1
7391,SP,7,1,2,1,2,1,2
7392,SP,96,2,1,2,1,2,1
7393,SP,95,1,2,1,2,1,2
7394,SP,0,1,1,1,1,1,1
7395,SP,127,2,1,2,1,2,1
7396,SP,0,0,2,0,2,0,2
7397,SP,127,3,0,3,0,3,0
7398,SP,67,1,3,1,3,1,3
7399,SP,127,2,1,2,1,2,1
7400,SP,127,2,2,2,2,2,2
7401,SP,0,1,2,1,2,1,2
7402,SP,6,2,1,1,1,2,1
7403,SP,0,1,2,1,1,1,2
7404,SP,127,2,1,3,1,2,1
7405,SP,0,1,2,1,3,1,2
7406,SP,127,2,1,2,1,2,1
7407,SP,127,2,2,2,2,2,2
7408,SP,0,1,2,1,2,1,2
7409,SP,127,2,1,2,1,2,1
7410,SP,0,1,2,1,2,1,2
7411,SP,127,3,1,2,1,3,1
7412,SP,0,0,3,1,2,0,3
7413,SP,126,3,0,3,1,3,0
7414,SP,127,3,3,2,3,3,3
7415,SP,0,0,3,0,2,0,3
7416,SP,98,2,0,2,0,2,0
7417,SP,0,1,2,1,2,1,2
7418,SP,126,2,1,2,1,2,1
7419,SP,7,1,2,1,2,1,2
7420,SP,124,2,1,2,1,2,1
7421,SP,127,2,2,2,2,2,2
7422,SP,0,1,2,1,2,1,2
7423,SP,0,2,1,1,1,1,1
7424,SP,5,1,2,1,1,1,1
7425,SP,96,2,1,2,1,2,1
7426,SP,127,2,2,2,2,2,2
7427,SP,64,1,2,1,2,1,2
